-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  21.4858   Longitude 39.1925 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 123.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,RH2M,WS2M
2024,4,15,15,32.16,691.1,797.4,139.49,29.67,6.21
2024,4,15,16,30.89,461.65,702.66,110.96,32.73,6.12
2024,4,15,17,29.2,216.32,509.06,74.54,38.17,5.92
2024,4,15,18,27.47,21.45,51.62,18.32,46.06,5.49
2024,4,15,19,26.21,0.0,0.0,0.0,55.14,4.92
2024,4,15,20,25.29,0.0,0.0,0.0,62.58,4.22
2024,4,15,21,24.46,0.0,0.0,0.0,67.94,3.47
2024,4,15,22,23.67,0.0,0.0,0.0,71.61,2.75
2024,4,15,23,23.02,0.0,0.0,0.0,74.06,2.37
2024,4,16,0,22.46,0.0,0.0,0.0,75.9,2.15
2024,4,16,1,21.94,0.0,0.0,0.0,77.2,1.94
2024,4,16,2,21.47,0.0,0.0,0.0,78.22,1.84
2024,4,16,3,21.07,0.0,0.0,0.0,78.78,1.83
2024,4,16,4,20.71,0.0,0.0,0.0,78.75,1.93
2024,4,16,5,20.43,0.0,0.0,0.0,76.93,2.13
2024,4,16,6,21.32,51.35,100.05,40.54,67.25,2.92
2024,4,16,7,24.33,272.2,462.72,112.37,49.97,4.08
2024,4,16,8,27.81,518.45,637.31,165.28,34.75,4.03
2024,4,16,9,30.91,743.67,751.47,178.01,26.59,3.64
2024,4,16,10,33.04,913.28,806.58,190.54,22.34,3.11
2024,4,16,11,34.51,1014.72,860.86,185.81,21.0,2.61
2024,4,16,12,35.54,1038.3,863.57,189.1,19.46,2.76
2024,4,16,13,36.21,990.03,830.88,191.49,18.27,3.4
2024,4,16,14,36.39,863.85,798.24,177.92,17.89,4.22
2024,4,16,15,35.93,679.72,729.27,168.42,18.85,5.11
2024,4,16,16,34.58,447.73,620.61,132.48,21.92,6.02
2024,4,16,17,32.17,207.12,441.93,81.76,28.46,6.92
2024,4,16,18,29.02,19.88,23.18,18.47,39.42,6.82
2024,4,16,19,26.88,0.0,0.0,0.0,51.78,6.06
2024,4,16,20,26.1,0.0,0.0,0.0,59.43,4.83
2024,4,16,21,25.51,0.0,0.0,0.0,64.77,3.55
2024,4,16,22,24.91,0.0,0.0,0.0,67.58,2.8
2024,4,16,23,24.23,0.0,0.0,0.0,69.77,2.14
2024,4,17,0,23.77,0.0,0.0,0.0,68.46,1.85
2024,4,17,1,23.42,0.0,0.0,0.0,62.61,1.71
2024,4,17,2,22.9,0.0,0.0,0.0,56.11,1.77
2024,4,17,3,22.59,0.0,0.0,0.0,49.55,2.5
2024,4,17,4,22.57,0.0,0.0,0.0,44.7,4.22
2024,4,17,5,22.46,0.0,0.0,0.0,42.68,5.1
2024,4,17,6,22.88,55.58,144.0,36.32,40.99,5.64
2024,4,17,7,25.47,275.02,510.45,99.02,34.82,6.03
2024,4,17,8,30.31,518.28,662.5,143.49,24.68,5.07
2024,4,17,9,33.58,735.42,749.37,171.2,19.36,3.73
2024,4,17,10,35.01,906.67,798.83,187.26,18.27,3.55
2024,4,17,11,35.86,1008.0,835.66,189.67,18.47,4.1
2024,4,17,12,36.19,1026.03,817.27,211.38,18.71,4.77
2024,4,17,13,36.02,972.88,773.87,224.67,19.83,5.21
2024,4,17,14,35.46,848.33,731.95,212.49,21.48,5.36
2024,4,17,15,34.68,662.08,658.1,193.81,23.13,5.22
2024,4,17,16,33.68,431.33,532.92,154.36,25.06,4.69
2024,4,17,17,32.49,195.55,334.19,96.06,27.12,3.93
2024,4,17,18,30.65,18.98,7.62,18.46,30.48,2.58
2024,4,17,19,29.3,0.0,0.0,0.0,36.3,2.08
2024,4,17,20,27.6,0.0,0.0,0.0,43.08,1.43
2024,4,17,21,26.63,0.0,0.0,0.0,47.65,1.36
2024,4,17,22,25.99,0.0,0.0,0.0,50.1,1.66
2024,4,17,23,25.57,0.0,0.0,0.0,49.57,2.05
2024,4,18,0,25.31,0.0,0.0,0.0,47.19,2.32
2024,4,18,1,25.12,0.0,0.0,0.0,44.83,2.45
2024,4,18,2,24.96,0.0,0.0,0.0,43.1,2.53
2024,4,18,3,24.78,0.0,0.0,0.0,41.89,2.63
2024,4,18,4,24.56,0.0,0.0,0.0,40.71,2.64
2024,4,18,5,24.3,0.0,0.0,0.0,39.44,2.46
2024,4,18,6,25.2,51.55,74.35,39.29,36.11,2.18
2024,4,18,7,28.92,259.75,404.26,114.62,28.6,2.86
2024,4,18,8,32.09,498.77,567.51,171.24,24.86,2.14
2024,4,18,9,34.45,716.15,679.75,188.61,22.46,2.75
2024,4,18,10,35.8,882.78,738.33,208.75,22.05,3.42
2024,4,18,11,36.61,983.22,776.37,215.76,22.65,3.87
2024,4,18,12,37.01,1011.38,801.3,201.67,23.13,4.25
2024,4,18,13,37.01,956.75,712.37,259.69,23.72,4.5
2024,4,18,14,36.66,829.8,700.65,218.5,24.59,4.49
2024,4,18,15,36.09,647.3,650.12,182.65,25.42,4.18
2024,4,18,16,35.28,423.7,511.71,159.0,26.3,3.72
2024,4,18,17,34.13,192.6,319.14,95.81,27.89,3.19
2024,4,18,18,31.94,19.45,9.06,18.97,31.92,2.11
2024,4,18,19,29.69,0.0,0.0,0.0,38.06,1.97
2024,4,18,20,28.31,0.0,0.0,0.0,45.91,2.0
2024,4,18,21,27.22,0.0,0.0,0.0,52.82,1.94
2024,4,18,22,26.44,0.0,0.0,0.0,56.81,1.89
2024,4,18,23,25.85,0.0,0.0,0.0,58.19,1.84
2024,4,19,0,25.43,0.0,0.0,0.0,57.05,1.79
2024,4,19,1,25.19,0.0,0.0,0.0,53.76,1.76
2024,4,19,2,25.07,0.0,0.0,0.0,50.22,1.72
2024,4,19,3,25.09,0.0,0.0,0.0,47.14,1.68
2024,4,19,4,25.1,0.0,0.0,0.0,44.9,1.64
2024,4,19,5,24.99,0.0,0.0,0.0,43.52,1.61
2024,4,19,6,25.91,52.22,62.89,40.92,40.14,1.59
2024,4,19,7,29.78,255.25,368.77,121.55,31.7,2.5
2024,4,19,8,32.98,490.17,548.35,171.09,27.7,0.97
2024,4,19,9,35.16,703.45,657.46,194.55,23.42,0.7
2024,4,19,10,36.86,866.67,706.03,221.18,20.81,1.17
2024,4,19,11,37.95,963.38,757.42,219.97,20.53,2.16
2024,4,19,12,38.54,992.15,808.56,182.97,20.8,3.22
2024,4,19,13,38.67,939.5,730.95,218.79,21.28,4.14
2024,4,19,14,38.31,836.4,733.64,200.45,22.39,4.77
2024,4,19,15,37.51,650.45,661.21,175.03,24.05,5.06
2024,4,19,16,36.34,428.02,547.03,143.31,26.1,5.1
2024,4,19,17,34.78,199.1,381.06,87.64,28.57,5.02
2024,4,19,18,32.71,19.88,16.29,19.11,32.34,4.48
2024,4,19,19,30.72,0.0,0.0,0.0,38.14,3.72
2024,4,19,20,29.3,0.0,0.0,0.0,43.84,3.14
2024,4,19,21,28.13,0.0,0.0,0.0,48.13,2.48
2024,4,19,22,27.24,0.0,0.0,0.0,49.74,2.1
2024,4,19,23,26.6,0.0,0.0,0.0,48.78,1.89
2024,4,20,0,26.15,0.0,0.0,0.0,47.18,1.72
2024,4,20,1,25.87,0.0,0.0,0.0,45.92,1.59
2024,4,20,2,25.73,0.0,0.0,0.0,45.24,1.45
2024,4,20,3,25.71,0.0,0.0,0.0,45.06,1.42
2024,4,20,4,25.59,0.0,0.0,0.0,45.3,1.42
2024,4,20,5,25.54,0.0,0.0,0.0,45.01,1.37
2024,4,20,6,26.18,58.67,110.12,42.06,42.71,1.2
2024,4,20,7,28.85,280.2,453.01,114.23,35.76,1.89
2024,4,20,8,31.25,526.75,662.66,149.62,29.17,2.14
2024,4,20,9,33.79,746.05,754.09,174.0,22.82,2.16
2024,4,20,10,35.65,911.97,798.19,192.42,20.12,2.42
2024,4,20,11,36.97,1010.4,842.32,198.55,18.64,3.17
2024,4,20,12,37.72,1025.97,783.7,232.51,18.22,3.85
2024,4,20,13,37.91,973.47,734.8,248.89,18.69,4.36
2024,4,20,14,37.67,848.03,695.63,226.01,19.53,4.69
2024,4,20,15,37.04,660.58,626.33,190.64,20.55,4.82
2024,4,20,16,35.96,431.1,484.2,176.54,22.09,4.79
2024,4,20,17,34.26,194.5,256.21,112.53,25.21,4.52
2024,4,20,18,31.76,20.48,4.42,20.26,31.27,3.68
2024,4,20,19,29.53,0.0,0.0,0.0,39.78,2.83
2024,4,20,20,28.28,0.0,0.0,0.0,46.11,2.44
2024,4,20,21,27.42,0.0,0.0,0.0,49.58,2.09
2024,4,20,22,26.8,0.0,0.0,0.0,50.43,1.8
2024,4,20,23,26.39,0.0,0.0,0.0,49.17,1.57
2024,4,21,0,26.26,0.0,0.0,0.0,47.31,1.36
2024,4,21,1,26.37,0.0,0.0,0.0,46.35,1.27
2024,4,21,2,25.93,0.0,0.0,0.0,48.98,1.38
2024,4,21,3,25.22,0.0,0.0,0.0,53.78,1.45
2024,4,21,4,24.8,0.0,0.0,0.0,57.87,1.41
2024,4,21,5,24.44,0.0,0.0,0.0,61.74,1.39
2024,4,21,6,24.5,55.2,43.07,46.67,63.55,1.34
2024,4,21,7,26.79,269.38,354.91,140.5,53.95,2.21
2024,4,21,8,29.66,514.05,555.4,186.42,38.82,2.52
2024,4,21,9,32.43,734.1,686.63,202.71,27.78,2.69
2024,4,21,10,34.4,907.55,743.74,231.14,23.48,3.01
2024,4,21,11,35.79,1009.8,808.74,205.91,21.51,3.62
2024,4,21,12,36.59,1036.0,822.46,205.35,20.58,4.31
2024,4,21,13,36.8,985.2,771.75,236.51,20.38,4.88
2024,4,21,14,36.48,861.58,742.32,214.13,20.68,5.31
2024,4,21,15,35.73,675.83,691.81,178.45,21.27,5.54
2024,4,21,16,34.58,447.75,573.09,148.73,22.24,5.59
2024,4,21,17,32.95,208.8,379.36,95.95,24.18,5.45
2024,4,21,18,30.73,22.2,15.54,20.7,28.73,4.82
2024,4,21,19,28.66,0.0,0.0,0.0,37.54,4.41
2024,4,21,20,27.21,0.0,0.0,0.0,47.85,4.37
2024,4,21,21,26.15,0.0,0.0,0.0,56.92,4.14
2024,4,21,22,25.38,0.0,0.0,0.0,63.82,3.81
2024,4,21,23,24.76,0.0,0.0,0.0,68.12,3.46
2024,4,22,0,24.16,0.0,0.0,0.0,70.21,2.97
2024,4,22,1,23.58,0.0,0.0,0.0,69.81,2.48
2024,4,22,2,23.09,0.0,0.0,0.0,65.74,2.14
2024,4,22,3,22.74,0.0,0.0,0.0,58.41,1.9
2024,4,22,4,22.59,0.0,0.0,0.0,49.72,1.72
2024,4,22,5,22.66,0.0,0.0,0.0,42.56,1.61
2024,4,22,6,23.72,66.82,146.99,44.4,36.31,1.42
2024,4,22,7,27.68,296.17,537.91,106.82,27.14,2.16
2024,4,22,8,31.09,542.97,689.03,144.5,20.41,2.03
2024,4,22,9,34.02,763.55,777.92,165.8,16.65,1.64
2024,4,22,10,35.85,929.05,829.69,176.85,15.39,1.08
2024,4,22,11,37.34,1027.47,873.29,175.41,14.8,1.48
2024,4,22,12,38.33,1031.85,776.09,237.69,13.94,2.34
2024,4,22,13,38.74,976.17,704.8,280.32,14.0,2.99
2024,4,22,14,38.69,848.58,677.62,246.95,14.67,3.48
2024,4,22,15,38.11,659.72,617.3,204.64,15.89,3.94
2024,4,22,16,37.05,429.95,483.09,172.21,17.63,4.44
2024,4,22,17,35.21,196.45,286.81,105.21,20.9,5.16
2024,4,22,18,31.98,20.5,4.16,20.47,30.02,5.39
2024,4,22,19,28.85,0.0,0.0,0.0,45.4,5.0
2024,4,22,20,27.54,0.0,0.0,0.0,55.5,3.86
2024,4,22,21,26.88,0.0,0.0,0.0,60.79,2.66
2024,4,22,22,26.26,0.0,0.0,0.0,64.08,1.64
2024,4,22,23,25.86,0.0,0.0,0.0,64.08,1.31
2024,4,23,0,25.82,0.0,0.0,0.0,60.98,1.34
2024,4,23,1,25.53,0.0,0.0,0.0,57.72,1.28
2024,4,23,2,24.96,0.0,0.0,0.0,52.94,1.32
2024,4,23,3,24.71,0.0,0.0,0.0,46.98,1.84
2024,4,23,4,24.69,0.0,0.0,0.0,41.76,2.76
2024,4,23,5,24.75,0.0,0.0,0.0,37.92,3.67
2024,4,23,6,25.46,58.45,64.79,45.05,34.18,4.7
2024,4,23,7,28.33,249.93,268.35,142.58,28.06,6.05
2024,4,23,8,33.14,488.4,465.81,195.48,21.2,7.65
2024,4,23,9,36.77,703.0,583.65,236.17,17.82,7.17
2024,4,23,10,38.96,871.58,627.28,284.9,15.82,5.61
2024,4,23,11,40.35,970.0,671.95,283.31,14.65,4.24
2024,4,23,12,41.03,1000.97,654.29,303.29,14.53,3.55
2024,4,23,13,41.06,943.08,609.77,329.72,15.2,3.54
2024,4,23,14,40.56,822.1,611.14,269.54,16.33,4.02
2024,4,23,15,39.6,642.25,565.43,220.49,17.97,4.55
2024,4,23,16,38.03,415.33,443.5,175.43,20.84,5.09
2024,4,23,17,35.81,194.7,303.45,99.41,25.57,5.27
2024,4,23,18,33.01,20.23,3.67,19.55,33.24,5.05
2024,4,23,19,30.53,0.0,0.0,0.0,42.95,4.15
2024,4,23,20,29.39,0.0,0.0,0.0,49.36,2.82
2024,4,23,21,28.9,0.0,0.0,0.0,52.45,1.41
2024,4,23,22,28.61,0.0,0.0,0.0,52.74,0.7
2024,4,23,23,28.28,0.0,0.0,0.0,50.3,0.74
2024,4,24,0,27.79,0.0,0.0,0.0,46.63,0.87
2024,4,24,1,27.4,0.0,0.0,0.0,43.15,1.03
2024,4,24,2,27.0,0.0,0.0,0.0,40.93,1.39
2024,4,24,3,26.73,0.0,0.0,0.0,38.57,2.07
2024,4,24,4,26.58,0.0,0.0,0.0,35.69,2.89
2024,4,24,5,26.48,0.0,0.0,0.0,32.81,3.47
2024,4,24,6,27.35,50.75,14.22,45.38,29.14,4.32
2024,4,24,7,30.12,231.0,182.47,160.35,23.87,5.19
2024,4,24,8,34.32,460.52,342.74,239.41,20.03,5.07
2024,4,24,9,36.89,676.92,487.4,263.24,20.5,4.72
2024,4,24,10,38.08,837.38,516.02,340.96,21.56,4.61
2024,4,24,11,38.64,940.42,572.02,318.46,23.04,5.05
2024,4,24,12,38.67,989.62,686.18,265.97,24.37,5.58
2024,4,24,13,38.25,887.3,564.74,309.61,26.06,5.83
2024,4,24,14,37.6,773.45,500.52,308.54,27.85,5.86
2024,4,24,15,36.7,597.5,442.05,242.61,29.8,5.55
2024,4,24,16,35.72,392.05,355.11,195.52,31.62,4.71
2024,4,24,17,34.57,186.62,251.62,105.69,33.93,3.55
2024,4,24,18,33.1,19.52,1.46,19.66,37.9,2.11
2024,4,24,19,31.6,0.0,0.0,0.0,42.88,0.9
2024,4,24,20,31.01,0.0,0.0,0.0,45.18,0.6
2024,4,24,21,30.81,0.0,0.0,0.0,46.15,0.17
2024,4,24,22,30.47,0.0,0.0,0.0,47.1,0.36
2024,4,24,23,30.07,0.0,0.0,0.0,47.89,0.64
2024,4,25,0,29.7,0.0,0.0,0.0,48.26,0.83
2024,4,25,1,29.36,0.0,0.0,0.0,48.49,0.96
2024,4,25,2,28.99,0.0,0.0,0.0,49.17,1.07
2024,4,25,3,28.79,0.0,0.0,0.0,49.21,1.15
2024,4,25,4,28.71,0.0,0.0,0.0,48.44,1.24
2024,4,25,5,28.63,0.0,0.0,0.0,46.95,1.32
2024,4,25,6,29.41,50.2,12.6,46.47,42.79,1.3
2024,4,25,7,32.13,224.38,175.26,150.36,35.84,1.96
2024,4,25,8,34.31,448.33,323.96,240.53,32.08,1.49
2024,4,25,9,36.33,666.05,482.24,267.35,28.67,2.23
2024,4,25,10,37.69,827.05,515.38,335.78,27.45,3.33
2024,4,25,11,38.42,930.7,584.59,280.94,27.77,4.51
2024,4,25,12,38.65,947.8,618.5,259.42,29.08,5.46
2024,4,25,13,38.43,918.42,610.17,308.01,30.68,5.92
2024,4,25,14,38.0,730.85,510.54,261.67,31.85,5.98
2024,4,25,15,37.13,579.17,424.51,244.97,33.68,5.79
2024,4,25,16,35.83,365.1,284.4,208.37,36.48,5.38
2024,4,25,17,34.37,168.45,134.81,127.57,39.78,4.68
2024,4,25,18,32.85,20.08,2.38,22.72,43.99,3.56
2024,4,25,19,31.53,0.0,0.0,0.0,49.27,1.87
2024,4,25,20,30.59,0.0,0.0,0.0,53.12,0.73
2024,4,25,21,30.32,0.0,0.0,0.0,53.07,0.67
2024,4,25,22,30.1,0.0,0.0,0.0,51.67,0.87
2024,4,25,23,29.73,0.0,0.0,0.0,50.25,1.08
2024,4,26,0,29.33,0.0,0.0,0.0,49.28,1.21
2024,4,26,1,29.1,0.0,0.0,0.0,48.67,1.27
2024,4,26,2,28.95,0.0,0.0,0.0,48.53,0.91
2024,4,26,3,29.36,0.0,0.0,0.0,47.51,0.41
2024,4,26,4,29.26,0.0,0.0,0.0,47.28,1.12
2024,4,26,5,28.93,0.0,0.0,0.0,46.94,2.17
2024,4,26,6,29.96,43.22,16.72,40.48,43.3,2.96
2024,4,26,7,32.6,161.5,79.4,129.15,37.51,3.59
2024,4,26,8,35.52,275.7,81.04,198.42,30.57,3.56
2024,4,26,9,37.34,458.88,207.94,267.76,26.3,4.67
2024,4,26,10,38.29,641.6,358.71,291.02,24.72,5.8
2024,4,26,11,38.62,833.2,438.02,359.36,25.01,6.75
2024,4,26,12,38.54,947.3,579.8,319.72,26.26,7.22
2024,4,26,13,38.37,909.25,622.43,293.42,27.39,7.15
2024,4,26,14,38.13,763.8,558.62,261.6,28.17,6.69
2024,4,26,15,37.7,583.0,450.47,245.69,29.18,6.1
2024,4,26,16,36.91,381.95,426.63,157.17,30.88,5.51
2024,4,26,17,35.7,178.1,233.09,106.34,33.75,4.8
2024,4,26,18,34.06,20.95,9.07,21.49,38.58,3.72
2024,4,26,19,32.53,0.0,0.0,0.0,44.82,2.31
2024,4,26,20,31.54,0.0,0.0,0.0,49.48,1.04
2024,4,26,21,30.95,0.0,0.0,0.0,52.63,0.44
2024,4,26,22,30.58,0.0,0.0,0.0,54.65,0.62
2024,4,26,23,30.2,0.0,0.0,0.0,54.94,0.86
2024,4,27,0,29.93,0.0,0.0,0.0,53.59,1.06
2024,4,27,1,29.72,0.0,0.0,0.0,51.3,1.32
2024,4,27,2,29.53,0.0,0.0,0.0,49.54,1.78
2024,4,27,3,29.27,0.0,0.0,0.0,49.1,2.22
2024,4,27,4,28.91,0.0,0.0,0.0,49.52,2.32
2024,4,27,5,28.51,0.0,0.0,0.0,49.71,2.07
2024,4,27,6,29.31,60.7,53.85,49.37,45.99,2.28
2024,4,27,7,32.01,258.45,310.66,136.6,38.55,2.91
2024,4,27,8,34.45,488.0,498.0,182.24,34.05,4.18
2024,4,27,9,35.69,697.12,598.9,220.92,33.63,5.58
2024,4,27,10,36.61,830.67,632.37,245.6,34.4,6.4
2024,4,27,11,37.24,916.85,658.28,256.18,35.36,6.9
2024,4,27,12,37.59,909.15,580.7,284.15,35.81,7.26
2024,4,27,13,37.58,857.75,544.86,308.08,35.68,7.5
2024,4,27,14,37.27,773.28,536.24,279.33,35.5,7.44
2024,4,27,15,36.67,563.9,462.49,208.31,35.88,7.02
2024,4,27,16,35.79,383.3,360.11,184.86,37.06,6.31
2024,4,27,17,34.67,182.73,232.34,109.03,39.43,5.53
2024,4,27,18,33.26,21.25,3.13,21.28,43.43,4.35
2024,4,27,19,31.96,0.0,0.0,0.0,48.17,3.02
2024,4,27,20,31.01,0.0,0.0,0.0,52.51,2.02
2024,4,27,21,30.11,0.0,0.0,0.0,59.27,2.7
2024,4,27,22,28.98,0.0,0.0,0.0,71.02,4.59
2024,4,27,23,28.35,0.0,0.0,0.0,77.64,4.2
2024,4,28,0,28.27,0.0,0.0,0.0,75.49,3.36
2024,4,28,1,28.37,0.0,0.0,0.0,69.53,3.03
2024,4,28,2,28.59,0.0,0.0,0.0,62.92,3.18
2024,4,28,3,28.81,0.0,0.0,0.0,58.21,3.39
2024,4,28,4,28.98,0.0,0.0,0.0,55.25,3.98
2024,4,28,5,28.8,0.0,0.0,0.0,54.33,4.0
2024,4,28,6,29.36,54.67,10.67,53.09,51.58,4.05
2024,4,28,7,31.68,226.82,157.9,161.05,43.88,3.95
2024,4,28,8,34.15,453.92,345.18,229.24,36.03,2.29
2024,4,28,9,35.98,675.72,481.88,277.29,30.53,0.86
2024,4,28,10,37.73,845.38,588.43,273.34,25.84,1.19
2024,4,28,11,38.78,944.85,652.48,247.06,24.04,2.2
2024,4,28,12,39.25,962.72,646.02,240.02,24.12,3.02
2024,4,28,13,39.34,837.5,514.85,312.73,25.09,3.71
2024,4,28,14,38.97,785.78,531.23,293.72,27.09,4.3
2024,4,28,15,38.14,611.78,485.84,238.07,30.19,4.64
2024,4,28,16,36.93,393.38,369.63,186.11,34.09,4.64
2024,4,28,17,35.42,181.65,202.1,114.43,38.59,4.25
2024,4,28,18,33.77,21.48,2.46,21.36,43.88,3.45
2024,4,28,19,32.49,0.0,0.0,0.0,49.29,2.49
2024,4,28,20,31.67,0.0,0.0,0.0,53.03,1.6
2024,4,28,21,31.07,0.0,0.0,0.0,54.79,0.74
2024,4,28,22,30.66,0.0,0.0,0.0,55.13,0.73
2024,4,28,23,30.42,0.0,0.0,0.0,54.61,0.95
2024,4,29,0,30.4,0.0,0.0,0.0,53.6,1.07
2024,4,29,1,30.28,0.0,0.0,0.0,53.43,1.11
2024,4,29,2,30.12,0.0,0.0,0.0,53.86,1.08
2024,4,29,3,29.96,0.0,0.0,0.0,54.24,1.08
2024,4,29,4,29.77,0.0,0.0,0.0,54.33,1.11
2024,4,29,5,29.56,0.0,0.0,0.0,54.06,1.15
2024,4,29,6,30.23,51.85,20.79,46.25,51.48,1.19
2024,4,29,7,32.16,193.68,128.61,146.84,46.24,1.3
2024,4,29,8,33.65,428.55,233.72,271.21,43.3,2.5
2024,4,29,9,35.24,650.0,385.57,313.54,39.27,3.45
2024,4,29,10,36.4,771.83,360.87,391.18,36.14,4.57
2024,4,29,11,37.47,801.1,310.07,430.13,33.35,5.72
2024,4,29,12,37.82,802.85,347.48,332.2,32.71,6.71
2024,4,29,13,37.54,679.7,317.32,315.47,33.76,7.23
2024,4,29,14,37.04,666.62,428.08,263.04,35.15,7.12
2024,4,29,15,36.44,468.65,356.24,200.17,36.42,6.66
2024,4,29,16,35.62,290.48,273.22,144.33,38.33,5.96
2024,4,29,17,34.49,143.5,144.86,98.11,41.4,5.05
2024,4,29,18,32.98,18.92,3.89,20.51,46.7,3.55
2024,4,29,19,31.6,0.0,0.0,0.0,53.2,2.21
2024,4,29,20,30.81,0.0,0.0,0.0,57.6,1.56
2024,4,29,21,30.19,0.0,0.0,0.0,62.3,0.92
2024,4,29,22,29.68,0.0,0.0,0.0,67.09,0.47
2024,4,29,23,29.45,0.0,0.0,0.0,68.55,0.23
2024,4,30,0,29.43,0.0,0.0,0.0,67.28,0.37
2024,4,30,1,28.94,0.0,0.0,0.0,70.93,0.86
2024,4,30,2,28.7,0.0,0.0,0.0,71.35,1.25
2024,4,30,3,28.42,0.0,0.0,0.0,71.12,1.49
2024,4,30,4,27.97,0.0,0.0,0.0,72.08,1.41
2024,4,30,5,27.73,0.0,0.0,0.0,73.38,1.2
2024,4,30,6,28.5,65.22,64.67,50.17,70.03,1.08
2024,4,30,7,30.46,242.55,247.73,132.96,53.24,1.95
2024,4,30,8,32.15,481.02,449.26,196.92,46.25,3.94
2024,4,30,9,33.51,696.47,547.6,265.26,42.27,4.81
2024,4,30,10,34.59,846.92,591.5,291.16,39.94,5.14
2024,4,30,11,35.22,929.7,632.95,287.37,39.3,5.48
2024,4,30,12,35.27,914.92,479.8,349.61,40.68,5.67
2024,4,30,13,34.98,809.8,475.34,322.52,43.32,5.46
2024,4,30,14,34.47,699.2,559.38,202.34,46.2,4.85
2024,4,30,15,33.83,541.15,477.45,189.01,48.94,4.08
2024,4,30,16,33.11,355.5,389.3,149.51,51.49,3.25
2024,4,30,17,32.22,168.25,181.2,109.1,54.51,2.42
2024,4,30,18,31.0,20.33,4.57,21.11,61.02,1.52
2024,4,30,19,30.11,0.0,0.0,0.0,65.6,1.53
2024,4,30,20,29.48,0.0,0.0,0.0,71.1,1.53
2024,4,30,21,28.91,0.0,0.0,0.0,74.67,1.5
2024,4,30,22,28.4,0.0,0.0,0.0,76.49,1.46
2024,4,30,23,27.99,0.0,0.0,0.0,78.13,1.29
2024,5,1,0,27.68,0.0,0.0,0.0,79.11,1.05
2024,5,1,1,27.45,0.0,0.0,0.0,79.18,0.8
2024,5,1,2,27.28,0.0,0.0,0.0,78.98,0.48
2024,5,1,3,27.05,0.0,0.0,0.0,79.68,0.22
2024,5,1,4,26.8,0.0,0.0,0.0,81.25,0.42
2024,5,1,5,26.56,0.0,0.0,0.0,82.51,0.71
2024,5,1,6,26.99,77.9,163.94,47.47,81.81,1.22
2024,5,1,7,28.51,292.85,483.46,108.43,73.11,1.75
2024,5,1,8,30.18,527.67,647.68,139.52,63.15,1.9
2024,5,1,9,31.7,737.65,738.56,166.38,54.17,1.98
2024,5,1,10,33.11,906.47,819.95,156.59,45.23,2.14
2024,5,1,11,34.21,1007.42,867.63,166.97,39.28,2.61
2024,5,1,12,34.93,1018.95,793.12,212.85,35.5,3.31
2024,5,1,13,35.28,975.42,793.45,204.76,33.28,3.95
2024,5,1,14,35.23,832.75,757.49,180.18,32.09,4.5
2024,5,1,15,34.78,687.03,765.62,142.87,31.79,4.93
2024,5,1,16,33.88,464.45,665.41,122.1,32.67,5.08
2024,5,1,17,32.57,224.8,465.72,83.66,35.59,4.96
2024,5,1,18,30.42,28.52,57.86,23.78,44.13,4.05
2024,5,1,19,28.41,0.0,0.0,0.0,55.0,3.48
2024,5,1,20,27.37,0.0,0.0,0.0,61.39,3.29
2024,5,1,21,26.49,0.0,0.0,0.0,66.8,2.99
2024,5,1,22,25.71,0.0,0.0,0.0,71.44,2.57
2024,5,1,23,25.01,0.0,0.0,0.0,74.91,2.16
2024,5,2,0,24.37,0.0,0.0,0.0,77.0,1.9
2024,5,2,1,23.79,0.0,0.0,0.0,78.06,1.75
2024,5,2,2,23.26,0.0,0.0,0.0,78.22,1.58
2024,5,2,3,22.84,0.0,0.0,0.0,77.14,1.44
2024,5,2,4,22.54,0.0,0.0,0.0,75.54,1.31
2024,5,2,5,22.38,0.0,0.0,0.0,73.93,1.24
2024,5,2,6,23.56,91.85,257.26,47.6,69.19,1.18
2024,5,2,7,26.24,325.95,607.06,95.6,54.19,1.19
2024,5,2,8,28.81,570.22,772.17,116.16,43.18,0.97
2024,5,2,9,30.99,784.9,849.2,136.38,34.25,1.97
2024,5,2,10,32.45,945.38,892.13,145.22,30.23,2.62
2024,5,2,11,33.58,1040.9,926.41,137.06,27.9,3.2
2024,5,2,12,34.32,1053.35,882.22,177.4,26.87,3.72
2024,5,2,13,34.69,1001.67,843.84,185.85,26.48,4.0
